channel1_normal_train107_23.wav,channel2_normal_train107_23.wav,0.5951388888888889,0.387037037037037,0.6625,0.4351851851851852
channel1_3m_train66_4.wav,channel2_3m_train66_4.wav,0.71875,0.5907407407407408,0.8506944444444444,0.6861111111111111
channel1_4m_train13_5.wav,channel2_4m_train13_5.wav,0.19305555555555556,0.15555555555555556,0.27569444444444446,0.22314814814814815
channel1_4m_train72_13.wav,channel2_4m_train72_13.wav,0.65,0.6481481481481481,0.7263888888888889,0.7074074074074074
channel1_normal_train129_18.wav,channel2_normal_train129_18.wav,0.44513888888888886,0.47314814814814815,0.5166666666666667,0.5314814814814814
channel1_3m_train22_18.wav,channel2_3m_train22_18.wav,0.0,0.3611111111111111,0.1125,0.43425925925925923
channel1_4m_train53_21.wav,channel2_4m_train53_21.wav,0.19027777777777777,0.5416666666666666,0.27708333333333335,0.6027777777777777
channel1_normal_train130_10.wav,channel2_normal_train130_10.wav,0.5152777777777777,0.5046296296296297,0.5569444444444445,0.5527777777777778
channel1_5m_train22_22.wav,channel2_5m_train22_22.wav,0.3659722222222222,0.41759259259259257,0.425,0.46574074074074073
channel1_normal_train21_18.wav,channel2_normal_train21_18.wav,0.11527777777777778,0.4351851851851852,0.20694444444444443,0.5037037037037037
channel1_normal_train28_9.wav,channel2_normal_train28_9.wav,0.7652777777777777,0.3611111111111111,0.8479166666666667,0.43796296296296294
channel1_3m_train42_14.wav,channel2_3m_train42_14.wav,0.0,0.5527777777777778,0.10625,0.6518518518518519
channel1_normal_train107_10.wav,channel2_normal_train107_10.wav,0.6555555555555556,0.38981481481481484,0.7236111111111111,0.44722222222222224
channel1_normal_train0_3.wav,channel2_normal_train0_3.wav,0.5055555555555555,0.5314814814814814,0.5944444444444444,0.6342592592592593
channel1_normal_train0_5.wav,channel2_normal_train0_5.wav,0.5055555555555555,0.5314814814814814,0.5951388888888889,0.6351851851851852
channel1_normal_train31_16.wav,channel2_normal_train31_16.wav,0.5444444444444444,0.5092592592592593,0.6375,0.5703703703703704
channel1_4m_train23_10.wav,channel2_4m_train23_10.wav,0.28680555555555554,0.23703703703703705,0.3638888888888889,0.29444444444444445
channel1_4m_train7_2.wav,channel2_4m_train7_2.wav,0.11875,0.30648148148148147,0.20902777777777778,0.36574074074074076
channel1_4m_train38_18.wav,channel2_4m_train38_18.wav,0.28958333333333336,0.4444444444444444,0.3715277777777778,0.5009259259259259
channel1_5m_train38_30.wav,channel2_5m_train38_30.wav,0.06944444444444445,0.5546296296296296,0.13402777777777777,0.6046296296296296
channel1_4m_train21_11.wav,channel2_4m_train21_11.wav,0.71875,0.21944444444444444,0.7965277777777777,0.2814814814814815
channel1_4m_train16_5.wav,channel2_4m_train16_5.wav,0.7958333333333333,0.1675925925925926,0.8895833333333333,0.24166666666666667
channel1_3m_train49_8.wav,channel2_3m_train49_8.wav,0.8541666666666666,0.5898148148148148,0.9979166666666667,0.6907407407407408
channel1_normal_train39_26.wav,channel2_normal_train39_26.wav,0.5465277777777777,0.45185185185185184,0.6340277777777777,0.5120370370370371
channel1_normal_train94_21.wav,channel2_normal_train94_21.wav,0.8597222222222223,0.5027777777777778,0.9291666666666667,0.562962962962963
channel1_5m_train5_26.wav,channel2_5m_train5_26.wav,0.08541666666666667,0.1685185185185185,0.15833333333333333,0.22685185185185186
channel1_normal_train85_24.wav,channel2_normal_train85_24.wav,0.8270833333333333,0.1712962962962963,0.9,0.22407407407407406
channel1_normal_train89_15.wav,channel2_normal_train89_15.wav,0.85,0.16018518518518518,0.9270833333333334,0.21666666666666667
channel1_5m_train22_18.wav,channel2_5m_train22_18.wav,0.40069444444444446,0.40555555555555556,0.45694444444444443,0.4601851851851852
channel1_normal_train78_12.wav,channel2_normal_train78_12.wav,0.5472222222222223,0.325,0.61875,0.38333333333333336
channel1_normal_train49_7.wav,channel2_normal_train49_7.wav,0.7451388888888889,0.2037037037037037,0.8326388888888889,0.25925925925925924
channel1_3m_train25_25.wav,channel2_3m_train25_25.wav,0.24097222222222223,0.36666666666666664,0.3590277777777778,0.44537037037037036
channel1_4m_train36_21.wav,channel2_4m_train36_21.wav,0.55,0.4388888888888889,0.6270833333333333,0.49537037037037035
channel1_4m_train48_8.wav,channel2_4m_train48_8.wav,0.9361111111111111,0.5675925925925925,1.0,0.6314814814814815
channel1_4m_train65_29.wav,channel2_4m_train65_29.wav,0.64375,0.5574074074074075,0.7256944444444444,0.6194444444444445
